mean_atomic_mass,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_ThermalConductivity,mean_Valence,mean_Electronegativity,mean_IonizingEnergies,mean_AbsoluteMeltingPoint,mean_ElectricalConductivity,mean_Resistivity,mean_MassMagneticSusceptibility,critical_temp,material
147.96821054666668,265.4733333333333,9.2858,258.84433333333334,175.03544,6.039999999999999,6.376266666666666,52919.84556998557,981.6616666666667,264.8333333333333,48.88599999999988,177.67349333333334,56.0,Bi2Sr2Ca1Cu1.88Co0.12O8
147.93745850666667,265.52,9.285400000000001,258.4796666666667,173.03544,6.053333333333334,6.376133333333333,52960.771284271286,981.6616666666667,262.03333333333336,48.914666666666555,177.67421333333334,45.0,Bi2Sr2Ca1Cu1.84Co0.16O8
115.31616000000001,273.5,9.219,96.39,308.7,3.45,2.218,36252.02119047619,1775.6925,466.00000000000006,22.189999999999852,1.7139000000000002,45.0,Y1Sr2Cu2.8Mo0.2O
133.6311375,277.875,10.188750000000002,100.32750000000001,300.675,3.55,,34438.073214285716,1733.1925,453.82500000000005,38.02249999999977,340.08085,31.0,Tb1Sr2Cu2.7Mo0.3O
710.6670472,1311.4544,46.4989112,1325.7048,1014.980552624,29.985599999999998,32.359232,273597.4549843723,824.394,1514.72,230.7399999999988,905.7387999999999,80.0,Bi8Sr6Ca6Cu9O33.964
710.5006576,1310.9551999999999,46.484049600000006,1324.2384,1014.980276192,29.964800000000004,32.323456,273341.10031437234,824.394,1514.72,230.7399999999988,904.3503999999999,85.0,Bi8Sr6Ca6Cu9O33.912
710.30227,1310.3600000000001,46.466330000000006,1322.4900000000002,1014.9799466000001,29.939999999999998,32.2808,273035.44666937226,824.394,1514.72,230.7399999999988,902.695,72.5,Bi8Sr6Ca6Cu9O33.85
710.78224,1311.8,46.5092,1326.72,1014.9807440000001,30.0,32.384,273774.9312943723,824.394,1514.72,230.7399999999988,906.7,74.3,Bi8Sr6Ca6Cu9O34
730.311008,1323.336,46.986928,1332.2959999999998,948.98159456,30.064,32.47408,272231.615621645,824.394,1429.52,234.5799999999992,910.4727999999999,94.2,Bi8Sr8Ca4Cu9O34.16
730.5989900000001,1324.2,47.01265,1334.834,948.9820729999999,30.1,32.536,272675.306396645,824.394,1429.52,234.5799999999992,912.8758,73.5,Bi8Sr8Ca4Cu9O34.25
720.706614,1318.048,46.762354,1330.9180000000001,981.98143508,30.052,32.463440000000006,273249.7683330087,824.394,1472.1200000000001,232.659999999999,909.9214000000002,72.5,Bi8Sr7Ca5Cu9O34.13
707.58244,1302.2,46.223400000000005,1298.52,1014.975428,29.6,31.695999999999998,268845.0337943723,824.394,1514.72,230.7399999999988,880.0,74.3,Bi8Sr6Ca6Cu9O33
704.2816519999999,1315.824,46.561852,1352.696,1047.98574104,30.375999999999998,33.04072,279575.0845807359,824.394,1557.3200000000002,228.81999999999857,932.0475999999999,74.4,Bi8Sr5Ca7Cu9O34.94
688.56564,1292.2,45.7914,1297.4560000000001,1080.975428,29.6,31.715999999999998,271177.13306709955,824.394,1599.92,226.8999999999984,880.4992,69.0,Bi8Sr4Ca8Cu9O33
104.23145523722499,186.8,7.194025,209.625,108.526664,3.9250000000000003,4.5255,36131.219985119045,690.0175,155.5,32.425,147.4605,26.0,Nd2Cu1F0.3O3.7
104.23145523722499,186.8,7.194025,209.625,108.526664,3.9250000000000003,4.5255,36131.219985119045,690.0175,155.5,32.425,147.4605,37.0,Nd2Cu1F0.3O3.7
104.23145523722499,186.8,7.194025,209.625,108.526664,3.9250000000000003,4.5255,36131.219985119045,690.0175,155.5,32.425,147.4605,28.0,Nd2Cu1F0.3O3.7
104.23145523722499,186.8,7.194025,209.625,108.526664,3.9250000000000003,4.5255,36131.219985119045,690.0175,155.5,32.425,147.4605,25.0,Nd2Cu1F0.3O3.7
123.78829400000002,,9.617799999999999,281.304,286.237212,5.4,6.553999999999999,62686.14118398268,944.1140000000001,421.0,20.8999999999998,187.5572,80.0,Ca1La1Ba1Cu3O7
129.46636666666666,306.3333333333333,9.877333333333334,277.51433333333335,296.1232033333333,5.916666666666667,7.0925,65559.7919512987,792.5300000000001,441.11666666666673,8.676666666666266,200.74570000000003,113.0,Tl0.5Pb0.5Sr1.6Ca2.4Cu3O9
129.46636666666666,306.3333333333333,9.877333333333334,277.51433333333335,296.1232033333333,5.916666666666667,7.0925,65559.7919512987,792.5300000000001,441.11666666666673,8.676666666666266,200.74570000000003,117.0,Tl0.5Pb0.5Sr1.6Ca2.4Cu3O9
129.46636666666666,306.3333333333333,9.877333333333334,277.51433333333335,296.1232033333333,5.916666666666667,7.0925,65559.7919512987,792.5300000000001,441.11666666666673,8.676666666666266,200.74570000000003,124.0,Tl0.5Pb0.5Sr1.6Ca2.4Cu3O9
177.67256,318.4,11.144400000000001,311.92600000000004,217.242528,7.2,7.651999999999999,63356.48211255411,824.394,327.88,58.559999999999796,213.2056,87.0,Bi2Sr2Ca1Cu2O8
99.85016636666667,234.85,7.674666666666667,205.5616666666667,196.69324666666668,4.266666666666667,4.899,48360.907896825396,1171.595,294.6666666666667,18.5650000000001,134.77173333333334,22.0,Y1Sr1Ba1Cu2.7Co0.3O6
84.88831631428572,201.04285714285714,6.536542857142858,175.80671428571426,171.20849714285714,3.642857142857143,4.196,41534.77417130489,1163.51,256.4571428571429,15.147142857142928,115.4432,40.0,Y0.9Ca0.1Sr1Ba1Cu2.7Co0.3O6
84.19077574285714,200.78571428571428,6.4948,175.41771428571428,173.82278285714284,3.6285714285714286,4.192857142857143,41617.34157390229,1163.51,260.3428571428572,14.381428571428629,115.36777142857143,58.0,Y0.8Ca0.2Sr1Ba1Cu2.7Co0.3O6
149.10866299999998,336.45500000000004,11.74737,331.3065,329.03752799999995,6.205,7.6236500000000005,74429.01071428572,1204.5140000000001,484.75,26.800000000000004,215.29814000000002,64.6,Y1Ba2Cu3.975Fe0.025O8
149.1271454,336.4286,11.749976400000003,331.55298000000005,329.807928,6.2025999999999994,7.623818,74408.60602857143,1204.5140000000001,485.9260000000001,26.7808,215.29788079999997,70.3,Y1Ba2Cu3.987Fe0.013O8
149.03165299999998,336.565,11.736509999999999,330.2795,325.827528,6.215,7.62295,74514.03023809523,1204.5140000000001,479.85,26.880000000000017,215.29922000000002,44.2,Y1Ba2Cu3.925Fe0.075O8
99.03038885,,6.583780000000001,192.66635,107.51657999999999,3.955,4.45825,36506.81626428571,913.8925,158.245,28.765000000000004,133.97944,37.0,La1.82Sr0.18Cu1O4
99.00639035,,6.581636500000001,192.45485,107.51654013,3.952,4.45309,36469.84203303572,913.8925,158.245,28.765000000000004,133.77919000000003,34.0,La1.82Sr0.18Cu1O3.994
98.97839210000001,,6.579135750000001,192.2081,107.516493615,3.9485,4.44707,36426.70542991071,913.8925,158.245,28.765000000000004,133.545565,33.0,La1.82Sr0.18Cu1O3.987
98.91839585,,6.573777000000001,191.67935,107.51639394,3.941,4.43417,36334.26985178571,913.8925,158.245,28.765000000000004,133.04494,28.0,La1.82Sr0.18Cu1O3.972
98.8983971,,6.571990750000001,191.5031,107.51636071499999,3.9385000000000003,4.42987,36303.45799241071,913.8925,158.245,28.765000000000004,132.87806500000002,22.0,La1.82Sr0.18Cu1O3.967
163.98672,337.04,12.137200000000002,335.54319999999996,335.722528,6.2,,73422.30308571427,910.9140000000001,492.71999999999997,20.08,214.04368,80.0,Yb1Ba1.8Sr0.2Cu4O8
161.99844,335.68,12.102,335.1864,336.40252799999996,6.2,,73681.33521904761,910.9140000000001,494.64,19.2,214.00376,80.0,Yb1Ba1.6Sr0.4Cu4O8
160.01015999999998,334.32,12.0668,334.8296,337.082528,6.2,,73940.36735238096,910.9140000000001,496.56000000000006,18.32,213.96383999999998,80.0,Yb1Ba1.4Sr0.6Cu4O8
158.02187999999998,332.96,12.031600000000001,334.4728,337.762528,6.2,,74199.3994857143,910.9140000000001,498.48,17.44,213.92392,80.0,Yb1Ba1.2Sr0.8Cu4O8
134.43948333333333,280.40000000000003,10.030666666666667,278.8255,282.4521066666667,5.1499999999999995,,61383.51704112554,944.9283333333334,414.8333333333333,16.323333333333316,178.38289999999998,87.0,Yb0.9Ca0.1Ba1.8Sr0.2Cu4O8
132.78258333333332,279.26666666666665,10.001333333333335,278.52816666666666,283.01877333333334,5.1499999999999995,,61599.377152236644,944.9283333333334,416.43333333333334,15.589999999999984,178.34963333333334,86.0,Yb0.9Ca0.1Ba1.6Sr0.4Cu4O8
131.1256833333333,278.1333333333333,9.972000000000001,278.23083333333335,283.58544,5.1499999999999995,,61815.23726334776,944.9283333333334,418.0333333333333,14.85666666666665,178.31636666666668,85.0,Yb0.9Ca0.1Ba1.4Sr0.6Cu4O8
129.46878333333333,277.0,9.942666666666668,277.93350000000004,284.15210666666667,5.1499999999999995,,62031.09737445888,944.9283333333334,419.6333333333334,14.123333333333319,178.2831,84.0,Yb0.9Ca0.1Ba1.2Sr0.8Cu4O8
128.99256,299.04,10.850000000000001,325.2812,336.602528,5.68,7.424799999999999,73821.24194632036,915.5140000000001,499.03999999999996,13.735999999999962,213.94096,86.0,YbCa0.2Ba1.6Sr0.4Cu4O8
130.59568,306.8,10.912,325.37600000000003,344.602528,5.76,7.464799999999999,74381.05867359307,915.5140000000001,510.64,13.87199999999992,213.99616,85.0,YbCa0.4Ba1.6Sr0.4Cu4O8
133.053344,298.06399999999996,9.648936,277.4752,242.933212,5.4239999999999995,6.55432,61503.54173809524,1204.5140000000001,357.44,26.612000000000023,188.621792,57.0,Y1Ba2Cu2.88Fe0.12O7
132.77304825,,9.9691,294.15175,261.21487,5.975,6.907500000000001,62566.11067857142,930.1425,382.35,30.759999999999724,201.098,42.5,La1.9Ca1.1Cu2O6
131.537704875,,9.91165,293.581375,263.55237,5.9625,6.90625,62705.51740584415,930.1425,385.775,30.039999999999715,201.1015,48.0,La1.85Ca1.15Cu2O6
130.79649885,,9.877180000000001,293.23915,264.95487,5.955,6.9055,62789.16144220779,930.1425,387.83000000000004,29.60799999999971,201.1036,50.0,La1.82Ca1.18Cu2O6
129.067018125,,9.79675,292.440625,268.22737,5.9375,6.9037500000000005,62984.33086038961,930.1425,392.625,28.59999999999969,201.1085,51.0,La1.75Ca1.25Cu2O6
107.2652726,,8.005454,236.22060000000002,205.67205548,4.792,5.545640000000001,50084.180504220785,954.1140000000001,301.62,24.799999999999798,161.65444,43.0,La1.9Sr0.1Ca1Cu2O6.03
106.7524179,,7.970294000000001,235.79090000000002,205.89205548,4.782000000000001,5.5441400000000005,50137.40340422078,954.1140000000001,302.23,24.3199999999998,161.64476,47.5,La1.85Sr0.15Ca1Cu2O6.03
106.23956319999999,,7.935134000000001,235.3612,206.11205548000004,4.772,5.5426400000000005,50190.62630422078,954.1140000000001,302.84000000000003,23.839999999999797,161.63508,51.0,La1.8Sr0.2Ca1Cu2O6.03
105.93185037999999,,7.914038000000001,235.10338000000002,206.24405548,4.766,5.54174,50222.56004422078,954.1140000000001,303.206,23.5519999999998,161.629272,51.5,La1.77Sr0.23Ca1Cu2O6.03
165.74776,369.85,12.0223,342.875,313.295186,6.65,8.023,75391.89422619046,1052.8925000000002,461.50000000000006,33.025,229.099,84.0,Y1Ba2Cu3O6.8
154.65099760000004,,8.752080000000001,234.8096,95.47189599999999,5.68,5.708,42114.7117047619,839.994,147.0,61.379999999999995,159.62864,27.0,Bi2Sr1.6La0.4Cu1O6
132.7676512,296.4,9.72836,279.348,252.69721199999998,5.38,6.564599999999999,61874.56535714285,980.85,372.24000000000007,25.398000000000017,188.48158,54.9,Y0.9Zn0.1Ba2Cu3O7
132.2971344,295.0,9.781720000000002,278.756,254.75721199999998,5.36,6.5732,62449.63583333334,980.85,375.2800000000001,24.37600000000004,188.34395999999998,43.0,Y0.8Zn0.2Ba2Cu3O7
131.82661760000002,293.6,9.835080000000001,278.16400000000004,256.81721200000004,5.34,6.581799999999999,63024.706309523805,980.85,378.32000000000005,23.35400000000006,188.20634,23.5,Y0.7Zn0.3Ba2Cu3O7
133.70833120000003,296.78000000000003,9.75856,279.348,252.21721200000002,5.38,6.5653999999999995,61175.94888095239,961.158,371.64000000000004,25.420000000000037,188.4814,89.9,Y0.9Cd0.1Ba2Cu3O7
134.17849440000003,295.76,9.84212,278.756,253.797212,5.36,6.574799999999999,61052.40288095238,961.158,374.08000000000004,24.42000000000008,188.34359999999998,92.8,Y0.8Cd0.2Ba2Cu3O7
134.6486576,294.74,9.92568,278.16400000000004,255.37721200000001,5.34,6.5842,60928.856880952386,961.158,376.52000000000004,23.42000000000012,188.2058,92.8,Y0.7Cd0.3Ba2Cu3O7
135.1188208,293.71999999999997,10.00924,277.572,256.95721199999997,5.32,6.5935999999999995,60805.31088095238,961.158,378.96000000000004,22.420000000000158,188.068,91.7,Y0.6Cd0.4Ba2Cu3O7
135.588984,292.7,10.0928,276.98,258.537212,5.3,6.603,60681.76488095238,961.158,381.40000000000003,21.420000000000197,187.93019999999999,93.2,Y0.5Cd0.5Ba2Cu3O7
136.0591472,291.68,10.176359999999999,276.38800000000003,260.117212,5.279999999999999,6.612399999999999,60558.21888095238,961.158,383.84000000000003,20.42000000000024,187.7924,91.7,Y0.4Cd0.6Ba2Cu3O7
136.5293104,290.65999999999997,10.25992,275.796,261.697212,5.26,6.621799999999999,60434.672880952385,961.158,386.2800000000001,19.42000000000028,187.65460000000002,87.0,Y0.3Cd0.7Ba2Cu3O7
136.76439200000002,290.15,10.3017,275.5,262.487212,5.25,6.626499999999998,60372.89988095238,961.158,387.50000000000006,18.9200000000003,187.5857,53.2,Y0.25Cd0.75Ba2Cu3O7
142.45644,258.21666666666664,9.15995,89.46166666666669,282.6166666666667,3.9499999999999997,2.289333333333333,29033.875989177486,928.5933333333332,422.2033333333334,42.69999999999967,-0.02900000000000009,132.0,Bi1.6Pb0.3Sb0.1Sr2Ca2Cu3O
142.42676666666665,258.40000000000003,9.18595,88.52666666666669,283.06666666666666,3.9333333333333336,2.2944999999999998,29023.030766955268,928.5933333333332,422.875,40.883333333333,-0.0031666666666667156,132.0,Bi1.5Pb0.4Sb0.1Sr2Ca2Cu3O
166.54771000000002,372.25,12.09375,349.925,313.296515,6.75,8.195,76624.36860119048,1052.8925000000002,461.50000000000006,33.025,235.774,95.5,Y1Ba2Cu3O7
134.2782044,298.5,9.71836,280.348,250.557212,5.42,6.5542,61186.96088095238,1083.114,369.12,26.68,189.332,84.1,Y0.9Pr0.1Ba2Cu3O7
135.3182408,299.2,9.76172,280.756,250.477212,5.4399999999999995,6.5524000000000004,61074.42688095238,1083.114,369.0400000000001,26.940000000000005,190.0448,75.8,Y0.8Pr0.2Ba2Cu3O7
136.35827720000003,299.9,9.80508,281.16400000000004,250.397212,5.46,6.5506,60961.89288095238,1083.114,368.96000000000004,27.2,190.7576,59.2,Y0.7Pr0.3Ba2Cu3O7
137.3983136,300.6,9.84844,281.572,250.317212,5.4799999999999995,6.5488,60849.35888095237,1083.114,368.88000000000005,27.459999999999997,191.47039999999998,48.7,Y0.6Pr0.4Ba2Cu3O7
138.43835,301.3,9.8918,281.98,250.237212,5.5,6.547,60736.82488095239,1083.114,368.80000000000007,27.72,192.1832,28.5,Y0.5Pr0.5Ba2Cu3O7
133.278488,299.91999999999996,9.678596,282.852,250.644432,5.4399999999999995,6.644,61351.97488095237,845.1160000000002,369.20000000000005,26.419999999999998,188.52,92.0,Y1Ba2Cu3H0.2O7
101.29088089999999,,6.662920000000001,193.57850000000002,106.67658,3.9699999999999998,4.4587,36232.70781428571,901.3925,155.89,30.145,134.0239,12.0,La1.88Ba0.12Cu1O4
103.85177499999999,,7.1619625000000005,195.6,108.30158,4.0375,4.484249999999999,35855.57790178571,944.3925,155.425,32.8375,156.498,23.6,Nd1.85Ce0.15Cu1O4
294.28384,480.4,17.812,160.9,472.8,7.8,4.368,48870.51119480519,933.5560000000002,706.4200000000001,93.3999999999994,-0.22920000000000007,105.0,Bi3Pb1Ca3Sr3Cu4O
166.147735,371.05,12.058025,346.40000000000003,313.2958505,6.7,8.109,76008.13141369047,1052.8925000000002,461.50000000000006,33.025,232.43650000000002,89.6,Y1Ba2Cu3O6.9
245.687588,,16.7702,410.13199999999995,277.658476,8.8,10.175999999999998,83828.53821428571,846.5140000000001,418.0,36.62,294.008,37.0,La2Tl2Sr2Cu3O11
246.48846399999996,441.4,16.9678,410.93199999999996,277.658476,9.2,10.187999999999999,83726.98621428572,848.7140000000002,417.2,40.22,310.488,43.0,Pr2Tl2Sr2Cu3O11
247.82219999999998,425.0,17.1158,410.93199999999996,279.25847600000003,8.8,10.191999999999998,83451.69621428571,866.7140000000002,418.0,37.82,312.768,44.0,Nd2Tl2Sr2Cu3O11
225.687736,427.4,16.100599999999996,402.77200000000005,279.25847600000003,8.8,10.224,85977.66621428571,967.7140000000002,418.8,35.019999999999996,296.232,45.0,Y2Tl2Sr2Cu3O11
182.31225,377.0,12.286750000000001,355.025,312.546515,6.75,,75080.19985119047,876.8925,459.75000000000006,41.275,241.009,85.1,Eu1Ba2Cu3O7
184.73261333333335,384.3333333333333,12.790666666666667,137.5666666666667,417.6666666666667,4.333333333333333,2.9,44650.35396825396,1385.5900000000001,615.3333333333334,44.03333333333333,2.8653333333333335,90.6,Y1Ba2Cu3O
136.901558232,287.7,9.505400000000002,103.75500000000001,316.325,3.2,2.16775,33950.835726190475,1131.9099999999999,466.30000000000007,31.71749999999995,2.0045,90.2,Y0.9Na0.1Ba2Cu3O
135.25365646400002,287.15,9.4178,104.33500000000001,319.4,3.1500000000000004,2.1605,34413.90597619047,1131.9099999999999,471.1000000000001,30.4099999999999,1.8600000000000003,89.5,Y0.8Na0.2Ba2Cu3O
133.605754696,286.6,9.330200000000001,104.915,322.475,3.0999999999999996,2.15325,34876.976226190476,1131.9099999999999,475.9000000000001,29.10249999999985,1.7155,81.8,Y0.7Na0.3Ba2Cu3O
131.957852928,286.05,9.2426,105.495,325.55,3.05,2.146,35340.04647619047,1131.9099999999999,480.70000000000005,27.7949999999998,1.5710000000000002,52.8,Y0.6Na0.4Ba2Cu3O
130.30995116,285.5,9.155000000000001,106.07500000000002,328.625,3.0,2.13875,35803.11672619048,1131.9099999999999,485.50000000000006,26.48749999999975,1.4265,41.3,Y0.5Na0.5Ba2Cu3O
133.127460656,297.96799999999996,9.67356,278.6272,243.437212,5.448,6.55552,61446.82745238095,1195.9140000000002,359.12,26.523200000000042,188.621792,84.0,Y1Ba2Cu2.88Co0.12O7
143.675272,289.825,9.850175,104.70500000000001,312.8,3.25,2.1734999999999998,33021.651726190474,1435.6925,460.7275000000001,38.5,1.6495000000000002,93.0,Y0.7Gd0.3Ba2Cu3O
148.801084,291.4,10.10735,106.23500000000001,312.35,3.25,2.1719999999999997,32555.537976190473,1435.6925,459.95500000000004,43.975,1.1500000000000001,93.0,Y0.4Gd0.6Ba2Cu3O
152.21829200000002,292.45,10.2788,107.25500000000001,312.05,3.25,2.171,32244.795476190473,1435.6925,459.44000000000005,47.625,0.8170000000000002,93.0,Y0.2Gd0.8Ba2Cu3O
183.63375000000002,377.5,12.951,355.025,311.796515,6.75,8.19,75070.65610119047,999.6425,458.92500000000007,51.275,234.109,78.0,Gd1Ba2Cu3O7
164.94781,367.45,11.950849999999999,335.825,313.293857,6.55,7.850999999999999,74159.41985119047,1052.8925000000002,461.50000000000006,33.025,222.42399999999998,80.5,Y1Ba2Cu3O6.6
103.59219600000002,,7.984766666666668,234.48666666666668,238.56434333333334,4.5,,52211.65581998557,969.2616666666668,350.6666666666667,18.383333333333166,157.181,69.0,Ca1Ba1La0.8Eu0.2Cu3O7
104.02748033333334,,7.9547,234.55333333333337,238.59767666666667,4.5,,52184.8606533189,969.2616666666668,350.5,19.349999999999834,158.06433333333334,65.0,Ca1Ba1La0.6Eu0.4Cu3O7
104.46276466666667,,7.924633333333333,234.62,238.63100999999997,4.5,,52158.06548665223,969.2616666666668,350.3333333333333,20.3166666666665,158.94766666666666,62.0,Ca1Ba1La0.4Eu0.6Cu3O7
126.40000000000002,289.8,9.4374,281.704,286.437212,5.4,,62525.370183982675,924.5140000000001,420.0,26.6999999999998,192.85719999999998,53.0,Ca1Ba1Eu1Cu3O7
127.45720000000001,290.2,9.9688,281.704,285.837212,5.4,6.574,62517.73518398269,1022.7140000000002,419.34000000000003,34.699999999999804,187.3372,49.0,Ca1Ba1Gd1Cu3O7
103.53872933333334,,8.055066666666667,234.48666666666668,238.53101,4.5,5.4639999999999995,52209.22581998558,1010.9283333333334,350.6666666666667,18.5166666666665,156.631,71.0,Ca1Ba1La0.8Sm0.2Cu3O7
103.92054700000001,,8.0953,234.55333333333337,238.53101,4.5,5.466333333333334,52180.00065331891,1010.9283333333334,350.5,19.6166666666665,156.96433333333331,68.0,Ca1Ba1La0.6Sm0.4Cu3O7
104.30236466666668,,8.135533333333333,234.62,238.53101,4.5,5.468666666666667,52150.77548665224,1010.9283333333334,350.3333333333333,20.716666666666498,157.29766666666666,64.0,Ca1Ba1La0.4Sm0.6Cu3O7
104.68418233333335,,8.175766666666666,234.6866666666667,238.53101,4.5,5.470999999999999,52121.55031998557,1010.9283333333334,350.1666666666667,21.816666666666503,157.631,56.0,Ca1Ba1La0.2Sm0.8Cu3O7
126.07920000000001,291.2,9.859200000000001,281.704,286.237212,5.4,6.568,62510.79018398268,974.5140000000001,420.0,27.4999999999998,189.5572,39.0,Ca1Ba1Sm1Cu3O7
123.78829400000002,,9.617799999999999,281.304,286.237212,5.4,6.553999999999999,62686.14118398268,944.1140000000001,421.0,20.8999999999998,187.5572,72.0,Ca1Ba1La1Cu3O7
103.33479600000003,,8.043633333333334,234.48666666666668,238.66434333333333,4.5,5.463,52207.047486652235,1002.4283333333334,350.8333333333333,17.5166666666665,157.86100000000002,71.0,Ca1Ba1La0.8Nd0.2Cu3O7
103.51268033333334,,8.072433333333334,234.55333333333337,238.79767666666666,4.5,5.464333333333333,52175.643986652234,1002.4283333333334,350.8333333333333,17.6166666666665,159.42433333333335,67.0,Ca1Ba1La0.6Nd0.4Cu3O7
103.69056466666667,,8.101233333333333,234.62,238.93101000000001,4.5,5.4656666666666665,52144.24048665224,1002.4283333333334,350.8333333333333,17.716666666666498,160.98766666666668,63.0,Ca1Ba1La0.4Nd0.6Cu3O7
103.86844900000001,,8.130033333333333,234.6866666666667,239.06434333333334,4.5,5.467,52112.83698665223,1002.4283333333334,350.8333333333333,17.8166666666665,162.55100000000002,57.0,Ca1Ba1La0.2Nd0.8Cu3O7
124.85560000000001,284.8,9.790600000000001,281.704,287.037212,5.4,6.562,62497.720183982674,964.3140000000001,421.0,21.499999999999797,196.93720000000002,46.0,Ca1Ba1Nd1Cu3O7
128.5072,289.2,10.0988,281.704,285.837212,5.4,6.578,62512.215183982684,1042.5140000000001,420.0,26.8999999999998,296.33720000000005,65.0,Ca1Ba1Dy1Cu3O7
128.993266,288.8,10.1476,281.704,286.837212,5.4,6.58,62518.81518398268,1054.9140000000002,420.0,27.4999999999998,297.1372,57.0,Ca1Ba1Ho1Cu3O7
129.459,288.8,10.2018,281.704,286.637212,5.4,6.581999999999999,62520.23018398268,1059.5140000000001,420.2,25.8999999999998,262.7372,66.0,Ca1Ba1Er1Cu3O7
129.794044,288.0,10.252600000000001,281.704,287.037212,5.4,6.5840000000000005,62525.65018398268,1069.114,420.6,22.699999999999797,227.13719999999998,67.0,Ca1Ba1Tm1Cu3O7
131.0406714,296.4,9.60065,279.365,250.587212,5.4,6.563,65663.87726190477,1205.114,369.20000000000005,26.32,188.7262,87.0,Y0.75Sc0.25Ba2Cu3O7
128.8431748,295.0,9.5263,278.79,250.537212,5.4,6.5699999999999985,70028.25964285716,1205.114,369.20000000000005,26.22,188.8332,83.0,Y0.5Sc0.5Ba2Cu3O7
132.97992932,298.28000000000003,9.630300000000002,276.38800000000003,238.868212,5.459999999999999,6.5455,61611.03045238096,1146.114,351.68600000000004,31.169,188.98543999999998,91.1,Y1Ba2Cu2.85Mn0.15O7
132.72169064000002,298.76,9.585600000000001,272.836,227.099212,5.5200000000000005,6.534999999999999,61922.56602380953,1146.114,334.172,35.918,189.35168000000002,89.0,Y1Ba2Cu2.7Mn0.3O7
132.46345196,299.24,9.5409,269.284,215.330212,5.58,6.524500000000001,62234.1015952381,1146.114,316.658,40.667,189.71792,86.0,Y1Ba2Cu2.55Mn0.45O7
132.20521328,299.71999999999997,9.4962,265.732,203.561212,5.640000000000001,6.514,62545.63716666667,1146.114,299.14400000000006,45.416000000000004,190.08416,84.0,Y1Ba2Cu2.4Mn0.6O7
137.120244616,287.4625,9.561225,103.66062500000001,314.775,3.2375,2.1754999999999995,33800.87976785714,1131.9099999999999,463.76250000000005,32.646249999999974,2.145875,90.0,Y1Ba1.95Na0.05Cu3O
137.32160125000001,288.125,9.559825,103.605625,314.275,3.2375,2.1741249999999996,33620.64026785714,1123.3249999999998,462.88750000000005,32.675000000000026,2.14325,83.0,Y1Ba1.95K0.05Cu3O
138.4941906495,288.8125,9.5726125,103.56937500000001,313.475,3.2375,2.1737499999999996,33491.690059523804,1114.5900000000001,461.76250000000005,32.8375,2.138375,84.5,Y1Ba1.95Cs0.05Cu3O
227.90210000000002,420.375,16.912,139.62725,510.8,5.275,3.6185,53187.97425324675,1024.9425,771.225,18.547499999999825,0.09689999999999997,106.5,Tl1.7Sr3Ca0.7Cu4.3O
185.15385750000002,374.55,13.138775,351.5,313.0458505,6.7,8.1115,74455.76891369047,1039.8925000000002,459.75000000000006,42.275,368.02150000000006,91.5,Ho1Ba2Cu3O6.9
180.54174,371.23,12.742540000000002,356.435,313.2967808,6.77,8.2094,75292.13222619047,926.6425,461.00000000000006,34.775,247.44400000000002,82.5,Nd1Ba2Cu3O7.04
180.7546125,370.17499999999995,12.833612500000001,357.68875,313.27184725,6.8,8.22425,75359.0411532738,926.6425,460.67500000000007,35.5,248.9495,65.5,Nd1.1Ba1.9Cu3O7.05
181.127475,369.59999999999997,12.938975,360.35249999999996,313.2471795,6.85,8.273499999999999,75672.44495535713,926.6425,460.3500000000001,36.225,251.78999999999996,43.5,Nd1.2Ba1.8Cu3O7.1
181.46034,368.90500000000003,13.040765,362.66375000000005,313.2224453,6.895,8.31415,75924.22503869046,926.6425,460.02500000000003,36.949999999999996,254.29674999999997,32.0,Nd1.3Ba1.7Cu3O7.14
181.95124750000002,378.87,12.8175725,355.3775,312.29658145,6.755,8.191099999999999,75123.59856994047,939.3925,459.75000000000006,42.275,237.21774999999997,87.0,Sm1Ba2Cu3O7.01
182.4370625,378.975,12.9279375,357.68875,312.17184725,6.8,8.2325,75377.01240327381,939.3925,459.30000000000007,43.75,238.802,78.5,Sm1.1Ba1.9Cu3O7.05
182.9228775,379.08,13.0383025,360.0,312.04711305,6.845,8.2739,75630.42623660713,939.3925,458.8500000000001,45.225,240.38625,38.0,Sm1.2Ba1.8Cu3O7.09
182.3522475,377.12,12.290322500000002,355.3775,312.54658145,6.755,,75141.82356994046,876.8925,459.75000000000006,41.275,241.34274999999997,90.0,Eu1Ba2Cu3O7.01
182.9581575,377.28999999999996,12.355107500000003,358.39375,312.44698015,6.8100000000000005,,75520.30734077381,876.8925,459.30000000000007,42.65,244.007,81.0,Eu1.1Ba1.9Cu3O7.07
183.764055,378.05999999999995,12.437755,363.1725,312.3477111,6.89,,76206.90970535713,876.8925,458.8500000000001,44.025,248.34,42.0,Eu1.2Ba1.8Cu3O7.18
184.00998750000002,377.15000000000003,12.470387500000001,363.01625,312.24751175,6.9,,76030.78000744048,876.8925,458.40000000000003,45.4,248.00050000000002,39.5,Eu1.3Ba1.7Cu3O7.15
184.41591,376.72,12.51731,364.27000000000004,312.1475782,6.93,,76101.1451845238,876.8925,457.95000000000005,46.775,248.996,28.0,Eu1.4Ba1.6Cu3O7.16
